RELEVE_NUMBER,FIELD RELEVE NUMBER,DATE (YEARMONTHDAY),RELEVE AREA (M2),RELEVE SHAPE,COVERSCALE,REPEAT SAMPLED (Y/N),COLLECTION,COLLECTION METHOD,SYNTAXON CODE,SYSTEM FOR PLANT COMMUNITY NAME,PLANT COMMUNITY NAME,AUTHOR CODE,REFERENCE FOR SPECIES DATA,TABLE NUMBER FOR SPECIES DATA,NUMBER OF RELEVE IN TABLE,REFERENCE FOR ENVIRONMENTAL DATA,TABLE NUMBER FOR ENVIRONMENTAL DATA,SUBZONE,COUNTRY CODE,DATASET,REGION,LOCATION,PHYSIOGRAPHIC DIVISION,PHYSIOGRAPHIC REGION SOURCE,GEOREFERENCE (Y/N),GEOREFERENCE SOURCE,GEOREFERENCE ACCURACY (M),LATITUDE WGS 84 (DD),LONGITUDEWGS84'(DD),ALTITUDE (M),SLOPE (DEGREES),ASPECT (DEGREES),TOPOGRAPHIC POSITION,SURFICIAL GEOLOGY,HABITAT TYPE ,SITE MOISTURE,DISTURBANCE,ORGANIC LAYER DEPTH (CM),SOIL TEXTURE  TOP MINERAL HORIZON,SOIL PH (at 10 cm),MOSSES IDENTIFIED (Y/N),LIVERWORTS IDENTIFIED (Y/N),LICHENS IDENTIFIED (Y/N),VASCULAR PLANT TAXONOMIC QUALITY ,CRYPTOGAM TAXONOMIC QUALITY,COVER TREE LAYER (%),COVER SHRUB LAYER (%),COVER TALL SHRUBS (%),COVER LOW SHRUBS (%),COVER ERECT DWARF-SHRUBS (%),COVER PROSTRATE DWARF-SHRUBS (%),COVER GRAMINOIDS (%),COVER TUSSOCK GRAMINOIDS (%),COVER FORBS (%),COVER SEEDLESS VASCULAR PLANTS (%),COVER MOSSES & LIVERWORTS (%),COVER LICHEN LAYER (%),COVER CRUST(%),COVER ALGAE LAYER (%),COVER BARE SOIL (%),COVER BARE ROCK (%),COVER OPEN WATER (%),COVER LITTER LAYER (%),COVER TOTAL (%),MEAN CANOPY HEIGHT (CM),MEAN TREE LAYER HEIGHT (CM),MEAN SHRUB LAYER HEIGHT (CM),MEAN HERB LAYER HEIGHT (CM),MEAN MOSS LAYER HEIGHT (CM),REMARKS
20701,KhB136,20150811,25,,2,,,,,B-B,Caricetum glareosae Molenaar 1974 ,LAVR,1,2,2,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.31627778,59.69475,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,90,,,,10,,,,,,,,100,,,,,,
20702,KhB128,20150808,25,,2,,,,,B-B,Caricetum glareosae Molenaar 1974,LAVR,1,2,3,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.35416667,59.91527778,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,100,,,,15,,,,,,,,100,,,,,,
20703,KhB146,20150811,25,,2,,,,,B-B,Caricetum glareosae Molenaar 1974,LAVR,1,2,4,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.29697222,59.77838889,,,,,,,,,,,,Y,,Y,1,1,0,1,,,,,90,,,,25,,,,,,,,100,,,,,,
20704,KhB143,20150811,25,,2,,,,,B-B,Caricetum glareosae Molenaar 1974,LAVR,1,2,5,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.30133333,59.71036111,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,100,,,,20,,,,,,,,100,,,,,,
20705,KhB127,20150808,25,,2,,,,,B-B,Caricetum glareosae Molenaar 1974,LAVR,1,2,6,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.3525,59.91572222,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,100,,,,1,,,,,,,,100,,,,,,
20706,KhB126,20150808,25,,2,,,,,B-B,Caricetum glareosae Molenaar 1974,LAVR,1,2,7,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.35488889,59.91697222,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,90,,,,25,,,,,,,,100,,,,,,
20707,PB81,20150801,25,,2,,,,,B-B,Caricetum glareosae Molenaar 1974,LAVR,1,2,8,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.51519444,57.32508333,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,90,,,,,,,,10,,,,90,,,,,,
20708,KhB118,20150807,25,,2,,,,,B-B,Caricetum glareosae Molenaar 1974,LAVR,1,2,9,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.32461111,59.89575,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,99,,,,1,,,,2,,,,98,,,,,,
20709,KhB141,20150811,25,,2,,,,,B-B,Caricetum glareosae Molenaar 1974,LAVR,1,2,10,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.30602778,59.68627778,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,100,,,,1,,,,,,,,100,,,,,,
20710,PB87,20150801,25,,2,,,,,B-B,Caricetum glareosae Molenaar 1974,LAVR,1,2,11,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.5145,57.32119444,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,95,,,,1,,,,5,,,,95,,,,,,
20711,PB88,20150801,25,,2,,,,,B-B,Caricetum glareosae Molenaar 1974,LAVR,1,2,12,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.50205556,57.30422222,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,99,,,,,,,,1,,,,99,,,,,,
20712,PB52,20150726,25,,2,,,,,B-B,Caricetum glareosae Molenaar 1974,LAVR,1,2,13,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.5145,57.31986111,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,80,,,,,,,,20,,,,80,,,,,,
20713,BD73,20160724,25,,2,,,,,B-B,Caricetum glareosae Molenaar 1974,LAVR,1,2,14,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.43716667,55.07288889,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,100,,,,1,,,,,,,,100,,,,,,
20714,Kh14,20160710,25,,2,,,,,B-B,Caricetum glareosae Molenaar 1974,LAVR,1,2,15,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.31355556,54.87411111,,,,,,,,,,,,Y,,Y,1,1,0,1,,,,,95,,,,10,,,,,,,,100,,,,,,
20715,Kh12,20160710,25,,2,,,,,B-B,Caricetum glareosae Molenaar 1974,LAVR,1,2,16,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.31219444,54.87386111,,,,,,,,,,,,Y,,Y,1,1,0,1,,,,,99,,,,1,,,,,,,,99,,,,,,
20716,KhB125,20150808,25,,2,,,,,B-B,Caricetum glareosae Molenaar 1974,LAVR,1,2,17,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.35313889,59.88594444,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,100,,,,10,,,,,,,,100,,,,,,
20717,PB50,20150726,25,,2,,,,,B-B,Caricetum glareosae Molenaar 1974,LAVR,1,2,18,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.51344444,57.32330556,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,100,,,,20,,,,,,,,100,,,,,,
20718,PB67,20150728,25,,2,,,,,B-B,Caricetum glareosae Molenaar 1974,LAVR,1,2,19,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.50844444,57.30602778,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,100,,,,1,,,,,,,,100,,,,,,
20719,PB86,20150801,25,,2,,,,,B-B,Caricetum glareosae Molenaar 1974,LAVR,1,2,20,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.51619444,57.32441667,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,100,,,,20,,,,,,,,100,,,,,,
20720,PB82,20150801,25,,2,,,,,B-B,Caricetum glareosae Molenaar 1974,LAVR,1,2,21,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.51466667,57.33577778,,,,,,,,,,,,Y,,Y,1,1,0,1,,,,,100,,,,10,,,,,,,,100,,,,,,
20721,PB62,20150728,25,,2,,,,,B-B,Caricetum glareosae Molenaar 1974,LAVR,1,2,22,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.51183333,57.30269444,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,95,,,,20,,,,,,,,100,,,,,,
20722,BD63,20160721,25,,2,,,,,B-B,Caricetum glareosae Molenaar 1974,LAVR,1,2,23,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.43944444,55.08072222,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,100,,,,,,,,,,,,100,,,,,,
20723,KhB145,20150811,25,,2,,,,,B-B,Juncus gerardii com. type,LAVR,1,2,24,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.305,59.73880556,,,,,,,,,,,,Y,,Y,1,1,0,1,,,,,60,,,,1,,,,,,,,60,,,,,,
20724,BB3,20150719,25,,2,,,,,B-B,Stellario crassifoliae-Caricetum salinae Lavrinenko et Lavrinenko 2018,LAVR,1,3,1,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.14780556,54.84580556,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,100,,,,,,,,,,,,100,,,,,,
20725,BB11,20150721,25,,2,,,,,B-B,Stellario crassifoliae-Caricetum salinae Lavrinenko et Lavrinenko 2018,LAVR,1,3,2,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.152,54.83763889,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,100,,,,,,,,,,,,100,,,,,,
20726,BB13,20150721,25,,2,,,,,B-B,Stellario crassifoliae-Caricetum salinae Lavrinenko et Lavrinenko 2018,LAVR,1,3,3,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.15263889,54.82405556,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,100,,,,1,,,,,,,,100,,,,,,
20727,Kh3,20160709,25,,2,,,,,B-B,Stellario crassifoliae-Caricetum salinae Lavrinenko et Lavrinenko 2018,LAVR,1,3,4,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.30830556,54.95588889,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,99,,,,,,,,,,,,99,,,,,,
20728,Kh9,20160710,25,,2,,,,,B-B,Stellario crassifoliae-Caricetum salinae Lavrinenko et Lavrinenko 2018,LAVR,1,3,5,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.31408333,54.872,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,90,,,,,,,,,,,,90,,,,,,
20729,BB25,20150722,25,,2,,,,,B-B,Stellario crassifoliae-Caricetum salinae Lavrinenko et Lavrinenko 2018,LAVR,1,3,6,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.08755556,54.77377778,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,80,,,,1,,,,,,20,,80,,,,,,
20730,BB18,20150721,25,,2,,,,,B-B,Stellario crassifoliae-Caricetum salinae Lavrinenko et Lavrinenko 2018,LAVR,1,3,7,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.1475,54.77236111,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,100,,,,1,,,,,,,,100,,,,,,
20731,BB6,20150719,25,,2,,,,,B-B,Stellario crassifoliae-Caricetum salinae Lavrinenko et Lavrinenko 2018,LAVR,1,3,8,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.14613889,54.84802778,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,100,,,,1,,,,,,,,100,,,,,,
20732,BB5,20150719,25,,2,,,,,B-B,Stellario crassifoliae-Caricetum salinae Lavrinenko et Lavrinenko 2018,LAVR,1,3,9,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.14688889,54.84513889,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,97,,,,1,,,,,,3,,97,,,,,,
20733,BB16,20150721,25,,2,,,,,B-B,Stellario crassifoliae-Caricetum salinae Lavrinenko et Lavrinenko 2018,LAVR,1,3,10,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.14805556,54.81755556,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,100,,,,1,,,,,,,,100,,,,,,
20734,BB26,20150722,25,,2,,,,,B-B,Stellario crassifoliae-Caricetum salinae Lavrinenko et Lavrinenko 2018,LAVR,1,3,11,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.08813889,54.76975,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,90,,,,5,,,,,,10,,90,,,,,,
20735,KhB114,20150807,25,,2,,,,,B-B,Stellario crassifoliae-Caricetum salinae Lavrinenko et Lavrinenko 2018,LAVR,1,3,12,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.31472222,59.89497222,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,99,,,,5,,,,,,,,100,,,,,,
20736,BB4,20150719,25,,2,,,,,B-B,Stellario crassifoliae-Caricetum salinae Lavrinenko et Lavrinenko 2018,LAVR,1,3,13,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.14752778,54.84444444,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,100,,,,10,,,,,,,,100,,,,,,
20737,BB17,20150721,25,,2,,,,,B-B,Stellario crassifoliae-Caricetum salinae Lavrinenko et Lavrinenko 2018,LAVR,1,3,14,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.14744444,54.82044444,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,100,,,,1,,,,,,,,100,,,,,,
20738,BB14,20150721,25,,2,,,,,B-B,Stellario crassifoliae-Caricetum salinae Lavrinenko et Lavrinenko 2018,LAVR,1,3,15,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.15155556,54.82175,,,,,,,,,,,,Y,,Y,1,1,0,1,,,,,98,,,,1,,,,2,,,,98,,,,,,
20739,Kh7,20160709,25,,2,,,,,B-B,Stellario crassifoliae-Caricetum salinae Lavrinenko et Lavrinenko 2018,LAVR,1,3,16,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.31177778,54.95086111,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,100,,,,,,,,,,,,100,,,,,,
20740,BD76,20160724,25,,2,,,,,B-B,Stellario crassifoliae-Caricetum salinae Lavrinenko et Lavrinenko 2018,LAVR,1,3,17,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.43683333,55.08447222,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,100,,,,,,,,,,,,100,,,,,,
20741,PB98,20150803,25,,2,,,,,B-B,Stellario crassifoliae-Caricetum salinae Lavrinenko et Lavrinenko 2018,LAVR,1,3,18,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.48641667,57.21738889,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,100,,,,1,,,,,,,,100,,,,,,
20742,PB99,20150803,25,,2,,,,,B-B,Stellario crassifoliae-Caricetum salinae Lavrinenko et Lavrinenko 2018,LAVR,1,3,19,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.48625,57.21963889,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,100,,,,5,,,,,,,,100,,,,,,
20743,PB54,20150727,25,,2,,,,,B-B,Stellario crassifoliae-Caricetum salinae Lavrinenko et Lavrinenko 2018,LAVR,1,3,20,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.48922222,57.21616667,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,90,,,,30,,,,,,5,,95,,,,,,
20744,PB103,20150804,25,,2,,,,,B-B,Stellario crassifoliae-Caricetum salinae Lavrinenko et Lavrinenko 2018,LAVR,1,3,21,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.48344444,57.22919444,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,90,,,,10,,,,,,5,,100,,,,,,
20745,PB101,20150804,25,,2,,,,,B-B,Stellario crassifoliae-Caricetum salinae Lavrinenko et Lavrinenko 2018,LAVR,1,3,22,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.48444444,57.22555556,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,90,,,,20,,,,,,10,,100,,,,,,
20746,PB105,20150804,25,,2,,,,,B-B,Stellario crassifoliae-Caricetum salinae Lavrinenko et Lavrinenko 2018,LAVR,1,3,23,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.48308333,57.23088889,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,100,,,,5,,,,,,,,100,,,,,,
20747,BD53,20160720,25,,2,,,,,B-B,,LAVR,1,,,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.43163889,55.10577778,,,,,,,,,,,,Y,,Y,1,1,0,1,,,,,100,,,,15,,,,,,,,100,,,,,,
